cycle_id,sample_id,cooler_condition,valve_condition,pump_leakage,accumulator_pressure,stable_flag,is_stable_cycle,is_healthy,num_degraded_components,degraded_components,is_single_component_fault,fault_subsystem,fault_label,subsystem_label,condition_type
815,815,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
816,816,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
817,817,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
818,818,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
819,819,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
820,820,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
821,821,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
822,822,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
823,823,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
824,824,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
825,825,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
826,826,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
827,827,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
828,828,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
829,829,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
830,830,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
831,831,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
832,832,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
833,833,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
834,834,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
835,835,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
836,836,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
837,837,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
838,838,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
839,839,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
840,840,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
841,841,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
842,842,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
843,843,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
844,844,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
845,845,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
846,846,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
847,847,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
848,848,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
849,849,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
850,850,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
851,851,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
852,852,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
853,853,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
854,854,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
855,855,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
856,856,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
857,857,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
858,858,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
859,859,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
860,860,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
861,861,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
862,862,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
863,863,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
864,864,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
865,865,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
866,866,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
867,867,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
868,868,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
869,869,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
870,870,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
871,871,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
872,872,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
873,873,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
874,874,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
875,875,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
876,876,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
877,877,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
878,878,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
879,879,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
880,880,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
881,881,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
882,882,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
883,883,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
884,884,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
885,885,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
886,886,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
887,887,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
888,888,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
889,889,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
890,890,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
891,891,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
892,892,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
893,893,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
894,894,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
895,895,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
896,896,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
897,897,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
898,898,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
899,899,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
900,900,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
901,901,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
902,902,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
903,903,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
904,904,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
905,905,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
906,906,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
907,907,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
908,908,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
909,909,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
910,910,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
911,911,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
912,912,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
913,913,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
914,914,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
915,915,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
916,916,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
917,917,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
918,918,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
919,919,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
920,920,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
921,921,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
922,922,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
923,923,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
924,924,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
925,925,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
926,926,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
927,927,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
928,928,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
929,929,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
930,930,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
931,931,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
932,932,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
933,933,20,100,0,130,1,0,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
934,934,20,100,0,130,1,0,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
935,935,20,100,0,130,1,0,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
936,936,20,100,0,130,1,0,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
937,937,20,100,0,130,1,0,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
938,938,20,100,0,130,1,0,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
939,939,20,100,0,130,1,0,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
940,940,20,100,0,130,1,0,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
941,941,20,100,0,130,1,0,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
942,942,20,100,0,130,1,0,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
943,943,20,100,2,130,1,0,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
944,944,20,73,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
945,945,20,73,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
946,946,20,73,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
947,947,20,73,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
948,948,20,73,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
949,949,20,73,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
950,950,20,73,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
951,951,20,73,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
952,952,20,73,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
953,953,20,73,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
954,954,20,80,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
955,955,20,80,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
956,956,20,80,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
957,957,20,80,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
958,958,20,80,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
959,959,20,80,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
960,960,20,80,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
961,961,20,80,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
962,962,20,80,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
963,963,20,80,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
964,964,20,90,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
965,965,20,90,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
966,966,20,90,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
967,967,20,90,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
968,968,20,90,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
969,969,20,90,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
970,970,20,90,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
971,971,20,90,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
972,972,20,90,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
973,973,20,90,2,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
974,974,20,100,2,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
975,975,20,100,2,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
976,976,20,100,2,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
977,977,20,100,2,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
978,978,20,100,2,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
979,979,20,100,2,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
